League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,N1_MO,N2_MO,N3_MO,N1_OU,N2_OU,N3_OU,N1_BTTS,N2_BTTS,N3_BTTS
POLAND - EKSTRAKLASA,16/09/2024,14:00,Slask Wroclaw,Stal Mielec,1.67,3.6,5.25,2.1,1.7,2.0,1.75,D,D,H,U,O,U,N,N,Y
NORWAY - OBOS-LIGAEN,16/09/2024,14:00,Mjondalen,Bryne,3.3,3.5,1.91,1.73,2.08,1.67,2.1,D,H,D,O,O,U,Y,N,N
POLAND - DIVISION 1,16/09/2024,14:00,Pruszkow,Chrobry Glogow,1.8,3.4,4.1,1.98,1.88,1.8,1.91,A,H,H,U,U,O,Y,N,Y
NORWAY - OBOS-LIGAEN,16/09/2024,14:00,Aalesund,Sandnes,1.4,4.75,5.5,1.36,3.1,1.57,2.25,D,H,D,O,O,U,Y,N,N
NORWAY - OBOS-LIGAEN,16/09/2024,14:00,Kongsvinger,Moss,1.83,3.6,3.6,1.67,2.15,1.62,2.2,D,H,D,O,O,U,Y,N,N
NORWAY - OBOS-LIGAEN,16/09/2024,14:00,Valerenga,Asane,1.18,7.0,9.5,1.33,3.4,1.83,1.83,D,H,D,O,O,U,Y,N,N
NORWAY - OBOS-LIGAEN,16/09/2024,14:00,Start,Levanger,2.2,3.7,2.7,1.57,2.35,1.5,2.5,D,H,D,O,O,U,Y,N,N
NORWAY - OBOS-LIGAEN,16/09/2024,14:00,Stabaek,Raufoss,1.48,4.33,5.0,1.48,2.6,1.57,2.25,D,H,D,O,O,U,Y,N,N
SERBIA - PRVA LIGA,16/09/2024,14:00,Borac 1926,Vrsac,1.72,3.35,4.4,2.02,1.62,1.95,1.81,A,A,H,U,U,O,N,Y,N
ALBANIA - SUPERLIGA,16/09/2024,14:00,Dinamo Tirana,Skenderbeu,1.95,3.0,3.75,2.1,1.57,1.88,1.88,A,D,A,U,O,U,N,N,Y
ALBANIA - SUPERLIGA,16/09/2024,14:00,KF Tirana,AF Elbasani,1.65,3.35,4.8,2.07,1.6,2.03,1.75,A,D,A,U,O,U,N,N,Y
SWEDEN - ALLSVENSKAN,16/09/2024,14:10,Hammarby,Norrkoping,1.6,4.0,5.5,1.57,2.35,1.62,2.2,A,D,A,O,U,U,Y,N,Y
BELARUS - VYSSHAYA LIGA,16/09/2024,14:30,Din. Minsk,Dnepr Mogilev,1.1,9.5,28.0,1.45,2.48,2.9,1.39,A,A,D,U,U,U,Y,N,N
NETHERLANDS - EERSTE DIVISIE,16/09/2024,15:00,Jong PSV,Den Haag,3.2,4.0,2.0,1.4,2.88,1.4,2.75,A,A,A,U,U,U,Y,Y,N
NETHERLANDS - EERSTE DIVISIE,16/09/2024,15:00,FC Emmen,Vitesse,1.85,4.0,3.7,1.53,2.4,1.5,2.5,A,A,A,U,U,U,Y,Y,N
NETHERLANDS - EERSTE DIVISIE,16/09/2024,15:00,Helmond,Oss,1.8,3.6,4.5,1.85,2.0,1.73,2.0,A,A,A,U,U,U,Y,Y,N
NETHERLANDS - EERSTE DIVISIE,16/09/2024,15:00,Excelsior,Venlo,1.53,4.5,5.5,1.53,2.4,1.67,2.1,A,A,A,U,U,U,Y,Y,N
NETHERLANDS - EERSTE DIVISIE,16/09/2024,15:00,Jong Utrecht,Den Bosch,2.63,3.4,2.55,1.8,2.0,1.62,2.2,A,A,A,U,U,U,Y,Y,N
NETHERLANDS - EERSTE DIVISIE,16/09/2024,15:00,Cambuur,Roda,2.15,3.6,3.2,1.53,2.4,1.44,2.63,A,A,A,U,U,U,Y,Y,N
ARGENTINA - LIGA PROFESIONAL,16/09/2024,15:00,Barracas Central,Banfield,3.1,3.0,2.5,2.6,1.48,2.2,1.62,D,D,D,O,U,O,N,Y,N
SERBIA - SUPER LIGA,16/09/2024,15:00,Jedinstvo U.,Radnicki Nis,3.25,3.15,2.2,2.15,1.65,1.87,1.83,H,H,H,O,U,U,N,N,N
ROMANIA - LIGA 1,16/09/2024,15:00,FC Rapid Bucuresti,U. Cluj,1.91,3.3,4.0,2.03,1.83,1.8,1.91,H,H,H,U,O,O,Y,N,N
MALTA - PREMIER LEAGUE,16/09/2024,15:30,Balzan,Zabbar,1.9,3.3,3.85,2.0,1.65,1.85,1.75,D,H,D,O,U,O,Y,N,Y
SPAIN - LALIGA2,16/09/2024,15:30,Almeria,Castellon,2.0,3.6,3.6,1.95,1.9,1.8,1.91,D,H,H,U,U,O,N,N,N
ITALY - SERIE C,16/09/2024,15:30,Latina,Foggia,3.35,2.9,2.3,2.35,1.53,1.95,1.75,H,D,D,O,U,O,N,N,Y
ITALY - SERIE C,16/09/2024,15:45,Lucchese,Rimini,2.37,2.92,3.15,2.15,1.65,1.82,1.88,H,D,D,O,U,O,N,N,Y
ITALY - SERIE C,16/09/2024,15:45,Novara,Lecco,2.75,2.82,2.75,2.5,1.47,2.05,1.7,H,D,D,O,U,O,N,N,Y
ITALY - SERIE C,16/09/2024,15:45,Pescara,Pianese,1.65,3.55,5.1,2.0,1.75,1.93,1.78,H,D,D,O,U,O,N,N,Y
IRELAND - PREMIER DIVISION,16/09/2024,15:45,Galway,Shamrock Rovers,2.9,3.3,2.2,2.4,1.53,2.05,1.7,H,H,A,U,U,U,Y,N,N
ENGLAND - LEAGUE ONE,16/09/2024,16:00,Birmingham,Wrexham,1.83,3.6,4.33,1.83,2.03,1.75,2.0,A,D,A,U,U,U,Y,N,Y
PORTUGAL - LIGA PORTUGAL,16/09/2024,16:15,Estrela,Boavista,1.9,3.3,4.33,2.35,1.57,2.1,1.67,H,A,A,U,O,U,Y,Y,Y
ICELAND - BESTA DEILD KARLA,16/09/2024,16:15,Valur,KR Reykjavik,1.57,4.6,4.5,1.29,3.3,1.37,2.85,H,H,D,U,O,U,N,Y,Y
ICELAND - BESTA DEILD KARLA,16/09/2024,16:15,Fylkir,Vikingur Reykjavik,5.6,4.85,1.44,1.32,3.1,1.45,2.55,H,H,D,U,O,U,N,Y,Y
PARAGUAY - PRIMERA DIVISION,16/09/2024,18:30,Sportivo Trinidense,Tacuary,2.05,3.2,3.4,2.1,1.7,1.91,1.8,H,H,D,O,U,O,Y,Y,Y
JAMAICA - PREMIER LEAGUE,16/09/2024,19:00,Harbour View,Chapelton,1.91,3.75,3.35,1.62,2.02,1.6,2.07,D,D,D,U,O,O,N,N,N
URUGUAY - PRIMERA DIVISION,16/09/2024,19:00,Boston River,Fenix,2.15,3.3,3.0,2.15,1.67,1.91,1.8,H,D,A,U,O,O,N,Y,N
BRAZIL - SERIE A,16/09/2024,20:00,Internacional,Cuiaba,1.57,3.75,6.5,2.3,1.6,2.38,1.53,A,D,D,U,O,U,Y,Y,Y
ECUADOR - LIGA PRO,16/09/2024,21:00,Tecnico U.,Libertad,1.67,3.6,5.25,2.3,1.6,2.25,1.57,A,A,D,O,O,U,Y,Y,Y
ARGENTINA - LIGA PROFESIONAL,16/09/2024,21:00,Ind. Rivadavia,Defensa y Justicia,2.25,3.0,3.6,2.5,1.5,2.05,1.7,D,D,D,O,U,O,N,Y,N
PARAGUAY - PRIMERA DIVISION,16/09/2024,21:00,Guarani,Nacional Asuncion,2.15,3.0,3.4,2.2,1.65,1.83,1.83,H,H,D,O,U,O,Y,Y,Y
ARGENTINA - PRIMERA NACIONAL,16/09/2024,21:10,San Martin T.,Agropecuario,1.67,3.6,5.25,2.7,1.44,2.75,1.4,A,A,H,U,U,U,N,N,Y
PANAMA - LPF,16/09/2024,22:30,Potros del Este,Independiente,3.45,3.05,2.12,2.22,1.52,1.93,1.7,H,H,D,O,O,O,Y,N,Y
COLOMBIA - PRIMERA A,15/09/2024,22:30,La Equidad,Millonarios,3.9,2.9,2.15,2.88,1.4,2.25,1.57,H,A,D,U,U,U,N,N,N
